Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Passed,Cluster
S02181,0.4428571428571429,0.8091185410334346,0.2430881585811163,1,No,1
S02182,0.4238095238095237,0.4048632218844984,0.2869066249347939,0,Yes,0
S02183,0.4452380952380952,0.4966565349544073,0.1596244131455399,0,Yes,0
S02184,0.6309523809523809,0.6334346504559271,0.3291601460615546,0,Yes,0
S02185,0.2023809523809523,0.5276595744680851,0.3458528951486698,0,Yes,0
S02186,0.6499999999999999,0.2115501519756839,0.1940532081377152,0,No,0
S02188,0.4357142857142856,0.6930091185410334,0.3750652060511216,1,Yes,1
S02189,0.4166666666666667,0.3732522796352583,0.2842983828899322,1,Yes,1
S02190,0.5357142857142857,0.5696048632218845,0.3458528951486698,1,No,1
S02191,0.2761904761904762,0.3112462006079027,0.3046426708398539,0,No,0
S02192,0.5214285714285714,0.6486322188449848,0.2889932185706834,1,No,1
S02194,0.3047619047619048,0.4735562310030395,0.3615023474178404,0,No,0
S02195,0.4880952380952381,0.4917933130699087,0.3260302556077204,1,Yes,1
S02197,0.5166666666666666,0.6656534954407295,0.261867501304121,0,Yes,0
S02198,0.469047619047619,0.4455927051671732,0.3390714658320292,1,No,1
S02199,0.3904761904761904,0.6036474164133738,0.4173187271778821,0,Yes,0
S02201,0.680952380952381,0.8103343465045594,0.1491914449660928,1,No,1
S02202,0.4428571428571429,0.7325227963525835,0.3312467396974439,0,Yes,0
S02205,0.3523809523809524,0.4656534954407294,0.3928012519561815,0,No,0
S02206,0.5238095238095238,0.4352583586626139,0.3343766301512781,0,Yes,0
S02207,0.6428571428571429,0.7890577507598785,0.1987480438184663,0,No,0
S02209,0.4285714285714285,0.6443768996960486,0.2336984872196139,0,No,0
S02212,0.5380952380952382,0.6437689969604863,0.2592592592592593,0,No,0
S02213,0.5714285714285714,0.3033434650455927,0.451225873761085,0,Yes,0
S02216,0.4976190476190475,0.478419452887538,0.3427230046948357,0,Yes,0
S02217,0.4142857142857142,0.5458966565349543,0.2895148669796557,1,No,1
S02218,0.4595238095238094,0.5647416413373859,0.3176838810641628,0,Yes,0
S02220,0.438095238095238,0.6267477203647416,0.2535211267605634,0,No,0
S02221,0.4238095238095237,0.4437689969604863,0.2576943140323422,1,Yes,1
S02222,0.3904761904761904,0.8711246200607904,0.2143974960876369,1,No,1
S02223,0.5547619047619047,0.5179331306990882,0.3714136671883151,1,Yes,1
S02224,0.4452380952380952,0.5270516717325228,0.3119457485654668,1,No,1
S02225,0.3904761904761904,0.7793313069908816,0.3077725612936881,1,Yes,1
S02227,0.6357142857142858,0.7781155015197568,0.323943661971831,1,Yes,1
S02228,0.3952380952380953,0.5544072948328268,0.4731351069379239,1,Yes,1
S02229,0.2452380952380952,0.478419452887538,0.3291601460615546,1,No,1
S02230,0.5857142857142857,0.4066869300911854,0.1351069379238393,1,Yes,1
S02231,0.3857142857142857,0.3884498480243161,0.2571726656233698,1,Yes,1
S02233,0.2309523809523809,0.5768996960486321,0.3322900365153887,0,Yes,0
S02234,0.5738095238095239,0.6182370820668693,0.2634324465310381,0,Yes,0
S02235,0.3214285714285714,0.5750759878419452,0.3348982785602504,0,Yes,0
S02236,0.5547619047619047,0.4808510638297872,0.2420448617631716,0,No,0
S02238,0.3523809523809524,0.8680851063829788,0.254564423578508,1,No,1
S02239,0.419047619047619,0.7246200607902735,0.2691705790297339,0,Yes,0
S02240,0.5476190476190477,0.4990881458966565,0.313510693792384,0,No,0
S02241,0.4785714285714286,0.6036474164133738,0.3312467396974439,1,Yes,1
S02243,0.7023809523809523,0.7379939209726444,0.3844548774126239,0,Yes,0
S02246,0.4785714285714286,0.6808510638297872,0.2576943140323422,0,Yes,0
S02247,0.3595238095238095,0.59209726443769,0.3442879499217527,0,No,0
S02248,0.3071428571428571,0.40790273556231,0.3891497130933751,0,No,0
S02250,0.5761904761904761,0.766565349544073,0.2968179447052687,1,Yes,1
S02251,0.4523809523809524,0.4583586626139818,0.2686489306207616,0,No,0
S02252,0.6476190476190476,0.4346504559270516,0.357850808555034,1,Yes,1
S02254,0.4642857142857143,0.6255319148936169,0.4209702660406886,0,Yes,0
S02255,0.3166666666666667,0.5337386018237081,0.3917579551382369,1,Yes,1
S02257,0.5714285714285714,0.574468085106383,0.2696922274387063,1,No,1
S02259,0.1571428571428571,0.4553191489361702,0.2149191444966093,1,Yes,1
S02260,0.4904761904761905,0.3933130699088146,0.2754303599374021,0,Yes,0
S02261,0.519047619047619,0.5015197568389058,0.4329681794470527,0,Yes,0
S02262,0.5142857142857143,0.3793313069908814,0.2117892540427751,0,Yes,0
S02263,0.6142857142857142,0.5927051671732523,0.3082942097026604,1,No,1
S02264,0.338095238095238,0.2978723404255319,0.2769953051643192,0,Yes,0
S02267,0.2547619047619047,0.4158054711246201,0.189358372456964,1,Yes,1
S02268,0.5047619047619047,0.505775075987842,0.3145539906103286,1,No,1
S02270,0.4571428571428571,0.6972644376899696,0.3427230046948357,1,Yes,1
S02271,0.5071428571428571,0.4164133738601823,0.3296817944705269,0,Yes,0
S02272,0.4095238095238095,0.5860182370820668,0.2044861763171622,1,Yes,1
S02273,0.3857142857142857,0.6103343465045592,0.4397496087636933,1,No,1
S02274,0.4714285714285713,0.5404255319148936,0.2477829942618675,1,No,1
S02275,0.338095238095238,0.4820668693009118,0.2561293688054251,0,No,0
S02276,0.338095238095238,0.4042553191489361,0.3411580594679186,0,Yes,0
S02277,0.5476190476190477,0.7738601823708207,0.4235785080855503,0,Yes,0
S02278,0.3309523809523809,0.5519756838905775,0.1950965049556599,1,No,1
S02279,0.5452380952380952,0.5045592705167173,0.2597809076682316,0,No,0
S02280,0.5214285714285714,0.8006079027355624,0.3708920187793428,1,Yes,1
S02281,0.2619047619047619,0.5696048632218845,0.2509128847157016,1,Yes,1
S02282,0.3857142857142857,0.8522796352583588,0.3082942097026604,1,Yes,1
S02284,0.35,0.5142857142857142,0.3343766301512781,1,No,1
S02285,0.4119047619047619,0.3762917933130699,0.198226395409494,0,Yes,0
S02286,0.5214285714285714,0.5282674772036474,0.3202921231090245,1,No,1
S02287,0.5595238095238095,0.5276595744680851,0.3338549817423057,0,No,0
S02288,0.4357142857142856,0.4869300911854103,0.3489827856025039,0,No,0
S02289,0.3952380952380953,0.5495440729483282,0.254564423578508,0,Yes,0
S02290,0.6357142857142858,0.4930091185410334,0.4089723526343245,1,Yes,1
S02291,0.6738095238095237,0.529483282674772,0.1314553990610328,0,Yes,0
S02292,0.5833333333333334,0.4510638297872341,0.244131455399061,1,No,1
S02293,0.4761904761904761,0.7185410334346505,0.4872196139801774,1,Yes,1
S02294,0.3714285714285714,0.40790273556231,0.2978612415232134,1,Yes,1
S02295,0.3666666666666666,0.9987841945288756,0.3839332290036516,0,No,0
S02296,0.5285714285714286,0.3975683890577507,0.3103808033385498,0,No,0
S02297,0.5166666666666666,0.441337386018237,0.431924882629108,0,Yes,0
S02298,0.6333333333333334,0.4541033434650456,0.2806468440271257,1,No,1
S02299,0.5452380952380952,0.5270516717325228,0.313510693792384,0,No,0
S02301,0.5928571428571429,0.4085106382978724,0.4157537819509651,0,No,0
S02303,0.4214285714285714,0.4224924012158054,0.3364632237871675,1,Yes,1
S02304,0.4976190476190475,0.4170212765957446,0.2290036515388628,0,No,0
S02305,0.7047619047619048,0.6808510638297872,0.2916014606155451,1,Yes,1
S02306,0.8357142857142857,0.3738601823708207,0.2540427751695358,1,No,1
S02307,0.5380952380952382,0.5519756838905775,0.1205007824726134,1,Yes,1
S02310,0.5714285714285714,0.5945288753799391,0.2905581637976004,0,Yes,0
S02311,0.4285714285714285,0.541033434650456,0.2874282733437663,1,No,1
S02312,0.680952380952381,0.6322188449848024,0.2336984872196139,1,Yes,1
S02313,0.4952380952380951,0.5878419452887538,0.3458528951486698,1,No,1
S02314,0.5261904761904762,0.7161094224924012,0.2670839853938446,1,Yes,1
S02315,0.5452380952380952,0.5264437689969604,0.2399582681272822,1,Yes,1
S02317,0.5666666666666667,0.5033434650455927,0.2232655190401669,0,Yes,0
S02318,0.3928571428571428,0.7732522796352583,0.3286384976525822,1,No,1
S02319,0.4,0.5234042553191489,0.1392801251956181,1,No,1
S02321,0.2047619047619047,0.5525835866261397,0.2837767344809598,0,Yes,0
S02322,0.5595238095238095,0.6358662613981763,0.2279603547209181,1,No,1
S02323,0.5214285714285714,0.7410334346504559,0.3422013562858634,1,No,1
S02324,0.6666666666666666,0.4218844984802432,0.2629107981220657,1,Yes,1
S02325,0.4666666666666667,0.3306990881458967,0.3656755346896193,1,Yes,1
S02326,0.5452380952380952,0.6030395136778116,0.2128325508607198,0,No,0
S02327,0.3357142857142857,0.5993920972644377,0.2180490349504434,0,Yes,0
S02328,0.4214285714285714,0.3714285714285714,0.3422013562858634,0,No,0
S02329,0.55,0.5027355623100304,0.3896713615023474,0,Yes,0
S02331,0.430952380952381,0.643161094224924,0.3140323422013563,1,No,1
S02332,0.4571428571428571,0.4924012158054711,0.2305685967657799,0,No,0
S02334,0.4238095238095237,0.556838905775076,0.244131455399061,0,No,0
S02335,0.5738095238095239,0.3750759878419453,0.3969744392279604,0,No,0
S02337,0.5261904761904762,0.6565349544072948,0.3364632237871675,0,No,0
S02338,0.4714285714285713,0.4577507598784194,0.4533124673969745,1,No,1
S02340,0.3880952380952381,0.4164133738601823,0.3881064162754304,0,Yes,0
S02342,0.5166666666666666,0.4200607902735562,0.2832550860719874,1,Yes,1
S02344,0.4047619047619047,0.3373860182370821,0.2227438706311946,1,Yes,1
S02345,0.2095238095238095,0.6085106382978723,0.2613458528951486,0,Yes,0
S02346,0.5976190476190476,0.6133738601823707,0.3213354199269693,1,No,1
S02347,0.4095238095238095,0.5203647416413374,0.2488262910798122,1,No,1
S02348,0.3642857142857143,0.566565349544073,0.3390714658320292,0,No,0
S02349,0.55,0.6395136778115502,0.2378716744913928,1,Yes,1
S02350,0.419047619047619,0.562917933130699,0.2342201356285863,0,Yes,0
S02351,0.5928571428571429,0.6376899696048631,0.2968179447052687,0,No,0
S02352,0.5404761904761904,0.4006079027355623,0.136150234741784,1,No,1
S02355,0.611904761904762,0.6887537993920972,0.359415753781951,1,No,1
S02356,0.4976190476190475,0.5465045592705167,0.3541992696922275,0,Yes,0
S02359,0.2547619047619047,0.7240121580547112,0.3260302556077204,0,Yes,0
S02360,0.5142857142857143,0.2565349544072948,0.1820552947313511,1,Yes,1
S02362,0.3047619047619048,0.5404255319148936,0.2660406885758998,1,Yes,1
S02363,0.2857142857142857,0.5203647416413374,0.4402712571726657,0,Yes,0
S02364,0.6,0.5027355623100304,0.2806468440271257,0,No,0
S02367,0.4023809523809523,0.4462006079027356,0.2649973917579551,1,No,1
S02369,0.3333333333333333,0.5854103343465046,0.4413145539906104,0,Yes,0
S02372,0.4023809523809523,0.5866261398176292,0.3354199269692227,0,No,0
S02373,0.4857142857142856,0.4455927051671732,0.2206572769953051,0,Yes,0
S02374,0.5261904761904762,0.3981762917933131,0.2816901408450704,0,Yes,0
S02375,0.6,0.4443768996960486,0.2091810119979134,1,No,1
S02376,0.638095238095238,0.5592705167173252,0.1757955138236828,0,No,0
S02377,0.4238095238095237,0.5337386018237081,0.3557642149191445,0,No,0
S02378,0.3095238095238095,0.7124620060790273,0.2874282733437663,0,Yes,0
S02379,0.4166666666666667,0.4984802431610942,0.1606677099634846,0,No,0
S02381,0.3523809523809524,0.6224924012158054,0.398017736045905,0,Yes,0
S02382,0.3523809523809524,0.4237082066869301,0.2389149713093375,0,No,0
S02384,0.4619047619047619,0.4480243161094225,0.2383933229003652,1,No,1
S02385,0.4714285714285713,0.1787234042553191,0.315075639019301,1,No,1
S02386,0.3761904761904762,0.6115501519756839,0.3369848721961399,1,Yes,1
S02387,0.438095238095238,0.6571428571428571,1.0,0,No,0
S02388,0.3571428571428571,0.6541033434650455,0.2853416797078769,0,Yes,0
S02389,0.5738095238095239,0.7720364741641338,0.3197704747000521,1,No,1
S02391,0.2476190476190476,0.502127659574468,0.279603547209181,0,Yes,0
S02392,0.3571428571428571,0.6778115501519757,0.2217005738132499,0,Yes,0
S02393,0.288095238095238,0.5306990881458966,0.3041210224308815,1,No,1
S02394,0.3880952380952381,0.4911854103343465,0.3797600417318727,1,Yes,1
S02395,0.4571428571428571,0.4510638297872341,0.2044861763171622,0,Yes,0
S02396,0.2952380952380952,0.5100303951367781,0.2404799165362545,1,No,1
S02397,0.3571428571428571,0.5829787234042553,0.1356285863328116,1,No,1
S02399,0.4904761904761905,0.6316109422492401,0.1705790297339593,0,Yes,0
S02400,0.4738095238095238,0.4492401215805471,0.3348982785602504,1,No,1
S02402,0.4880952380952381,0.6121580547112462,0.3667188315075639,0,No,0
S02403,0.4023809523809523,0.6522796352583586,0.3244653103808034,0,No,0
S02405,0.6666666666666666,0.5100303951367781,0.2853416797078769,0,No,0
S02406,0.6261904761904761,0.6,0.3109024517475222,1,No,1
S02408,0.5642857142857143,0.3787234042553191,0.3406364110589462,1,Yes,1
S02411,0.5642857142857143,0.6048632218844985,0.2879499217527387,1,Yes,1
S02412,0.6499999999999999,0.5331306990881459,0.1966614501825769,1,No,1
S02413,0.3333333333333333,0.8601823708206687,0.2201356285863328,1,Yes,1
S02414,0.3571428571428571,0.7775075987841945,0.290036515388628,0,No,0
S02415,0.5880952380952381,0.5440729483282675,0.2300469483568075,0,No,0
S02416,0.5,0.5197568389057751,0.1815336463223787,1,No,1
S02417,0.5333333333333333,0.6279635258358662,0.1768388106416275,0,No,0
S02418,0.5071428571428571,0.5355623100303951,0.3500260824204487,0,No,0
S02419,0.5142857142857143,0.6972644376899696,0.3234220135628586,0,No,0
S02420,0.3095238095238095,0.3890577507598784,0.3072509128847157,1,Yes,1
S02421,0.5904761904761904,0.513677811550152,0.2702138758476786,0,No,0
S02423,0.4404761904761904,0.6650455927051672,0.1382368283776734,1,Yes,1
S02425,0.2833333333333333,0.4267477203647417,0.2639540949400104,0,Yes,0
S02426,0.5285714285714286,0.3392097264437689,0.3442879499217527,0,Yes,0
S02428,0.4595238095238094,0.3878419452887537,0.4246218049034951,0,Yes,0
S02429,0.6,0.6085106382978723,0.3103808033385498,0,No,0
S02430,0.4261904761904762,0.5708206686930091,0.2863849765258216,0,Yes,0
S02432,0.3452380952380952,0.5458966565349543,0.3088158581116328,0,Yes,0
S02434,0.4452380952380952,0.4164133738601823,0.1205007824726134,0,No,0
S02435,0.4928571428571428,0.3082066869300912,0.2853416797078769,1,Yes,1
S02437,0.4499999999999999,0.4954407294832826,0.3312467396974439,1,No,1
S02439,0.4142857142857142,0.6103343465045592,0.3583724569640062,1,Yes,1
S02440,0.2761904761904762,0.3033434650455927,0.3536776212832551,0,No,0
S02442,0.6309523809523809,0.2522796352583586,0.244131455399061,0,Yes,0
S02444,0.5476190476190477,0.7343465045592705,0.2321335419926969,1,Yes,1
S02445,0.4071428571428572,0.4729483282674772,0.1304121022430881,1,No,1
S02446,0.4976190476190475,0.4468085106382978,0.3202921231090245,0,Yes,0
S02448,0.438095238095238,0.6188449848024316,0.3912363067292645,1,Yes,1
S02449,0.3738095238095238,0.8322188449848025,0.2149191444966093,1,Yes,1
S02451,0.3571428571428571,0.5702127659574467,0.261867501304121,0,No,0
S02453,0.4595238095238094,0.5246200607902736,0.2107459572248305,1,No,1
S02454,0.3809523809523809,0.572644376899696,0.3954094940010433,0,Yes,0
S02455,0.5476190476190477,0.2486322188449848,0.2383933229003652,0,No,0
S02456,0.6428571428571429,0.7544072948328268,0.2613458528951486,1,No,1
S02457,0.3976190476190476,0.590273556231003,0.298904538341158,0,Yes,0
S02459,0.5261904761904762,0.652887537993921,0.3265519040166928,1,No,1
S02460,0.5238095238095238,0.3993920972644377,0.3161189358372457,1,Yes,1
S02461,0.4761904761904761,0.4759878419452887,0.2472613458528952,0,No,0
S02462,0.5547619047619047,0.6103343465045592,0.3182055294731351,0,No,0
S02464,0.319047619047619,0.5969604863221885,0.3406364110589462,1,No,1
S02465,0.569047619047619,0.5732522796352584,0.3818466353677621,1,No,1
S02466,0.5714285714285714,0.6194528875379939,0.3286384976525822,0,Yes,0
S02467,0.3761904761904762,0.382370820668693,0.3338549817423057,0,No,0
S02468,0.4714285714285713,0.6984802431610941,0.2097026604068858,0,Yes,0
S02469,0.5476190476190477,0.4838905775075987,0.1757955138236828,0,No,0
S02470,0.4428571428571429,0.5501519756838906,0.2524778299426187,0,No,0
S02471,0.5952380952380952,0.4699088145896656,0.3213354199269693,0,No,0
S02472,0.7476190476190476,0.5082066869300912,0.3281168492436098,0,Yes,0
S02475,0.5023809523809524,0.6522796352583586,0.3839332290036516,1,No,1
S02476,0.5523809523809524,0.5957446808510638,0.4726134585289515,0,Yes,0
S02477,0.438095238095238,0.470516717325228,0.4084507042253521,0,No,0
S02478,0.6404761904761904,0.5878419452887538,0.2550860719874804,0,Yes,0
S02479,0.3071428571428571,0.5720364741641337,0.2503912363067292,1,Yes,1
S02480,0.55,0.5501519756838906,0.3343766301512781,0,No,0
S02481,0.3952380952380953,0.60790273556231,0.3588941053729786,0,No,0
S02482,0.6714285714285715,0.3878419452887537,0.3839332290036516,1,Yes,1
S02483,0.7047619047619048,0.2966565349544073,0.3427230046948357,0,No,0
S02484,0.3761904761904762,0.6875379939209726,0.199791340636411,1,Yes,1
S02485,0.4023809523809523,0.5270516717325228,0.1867501304121022,1,Yes,1
S02486,0.569047619047619,0.5933130699088146,0.4100156494522692,1,No,1
S02487,0.4214285714285714,0.4370820668693009,0.2827334376630152,1,Yes,1
S02489,0.469047619047619,0.5854103343465046,0.207094418362024,1,Yes,1
S02490,0.238095238095238,0.5209726443768997,0.2535211267605634,0,Yes,0
S02491,0.4642857142857143,0.5775075987841946,0.4204486176317163,1,No,1
S02492,0.3857142857142857,0.331306990881459,0.2764736567553469,1,No,1
S02493,0.4071428571428572,0.5884498480243161,0.352112676056338,1,Yes,1
S02495,0.3166666666666667,0.5811550151975684,0.2910798122065727,1,No,1
S02496,0.5642857142857143,0.5653495440729484,0.1413667188315075,1,Yes,1
S02498,0.4333333333333333,0.6747720364741642,0.2378716744913928,0,No,0
S02499,0.5619047619047619,0.6924012158054711,0.1664058424621805,0,No,0
S02500,0.5071428571428571,0.4905775075987842,0.1512780386019822,1,No,1
S02501,0.5357142857142857,0.5866261398176292,0.341679707876891,0,No,0
S02502,0.5809523809523809,0.5708206686930091,0.3588941053729786,0,Yes,0
S02503,0.4261904761904762,0.5914893617021276,0.1168492436098069,1,No,1
S02504,0.3928571428571428,0.4486322188449848,0.2550860719874804,1,Yes,1
S02508,0.6142857142857142,0.4072948328267477,0.2889932185706834,0,Yes,0
S02509,0.3047619047619048,0.4145896656534955,0.369848721961398,1,No,1
S02512,0.5309523809523808,0.4437689969604863,0.2613458528951486,1,Yes,1
S02513,0.5309523809523808,0.6486322188449848,0.1961398017736045,1,Yes,1
S02516,0.5047619047619047,0.2875379939209726,0.2425665101721439,0,Yes,0
S02517,0.4761904761904761,0.5404255319148936,0.3140323422013563,0,No,0
S02520,0.3642857142857143,0.6960486322188449,0.2832550860719874,0,Yes,0
S02521,0.4880952380952381,0.6437689969604863,0.3093375065206051,0,No,0
S02522,0.8214285714285714,0.5811550151975684,0.2592592592592593,1,No,1
S02523,0.5095238095238095,0.6826747720364742,0.3813249869587898,1,Yes,1
S02524,0.4285714285714285,0.2984802431610941,0.198226395409494,0,No,0
S02525,0.5761904761904761,0.6632218844984802,0.4642670839853938,1,No,1
S02526,0.5238095238095238,0.4066869300911854,0.2952529994783516,0,No,0
S02527,0.5166666666666666,0.4316109422492401,0.2806468440271257,0,No,0
S02528,0.5380952380952382,0.627355623100304,0.3672404799165363,0,Yes,0
S02529,0.7119047619047618,0.6559270516717325,0.1789254042775169,0,Yes,0
S02530,0.3309523809523809,0.468693009118541,0.4741784037558686,1,Yes,1
S02531,0.5238095238095238,0.6212765957446809,0.2425665101721439,1,No,1
